-0.293280019864594+0.657219327986545i,-0.559745816632245-1.36071634929628i,1.13345540769641+0.0512087447357343i,-0.257101608442063+0.373898476132031i,0.282621750122695-0.00998976902348627i,0.095672921362539-0.246767160039307i,0.310269334470586+1.11992824879187i,-1.13297117180353-1.6501922884895i,1.02922227533663+0.895587170667954i,-0.0711209906930035-0.0307588829024866i,-0.247159852428121-0.11712189004647i,0.325539531055712-0.105908242815954i,-0.821918540276345+0.394855699180881i,1.26907517247318-1.11567366328622i,-0.876817357229807+1.5119156935897i,0.357917790739537-0.813285265480298i,-0.313552743563593+0.142235531459244i,0.022873623832253-0.144918776018185i,-0.0736873151804813+0.375242520238302i,-0.192794714776855-0.529362283745184i,0.42352760131812+0.121360894775143i,-0.473313490761435-0.200596730658099i,0.457721286922441+0.168632013582245i,-0.162577288549713-0.20442455454643i,0.178805072076482+0.387271007875121i,-0.141547727167262-0.0240437849552938i,0.301415566065269-0.0131568794950862i,-0.56752608482865+0.0914142731538904i,0.242024295283641+0.16878603348516i,0.00639807935649432-0.259457565877112i,0.0288412031571387+0.170962658511193i,0.123394153921679+0.47204384624186i,-1.00560977484743-0.527291682857712i,0.813685613562181-0.0434482069186917i,0.0254207057838269+0.0875015319461754i,-0.383710203615384-0.165367282623596i,0.544729108966425+0.00528878918548103i,-0.209691957111105+0.27067833655681i,-0.170144117033206+0.115073833222713i,0.101134467172665-0.456292556491564i,-0.184000305774307+0.175102602904123i,0.272726843027642-0.14292909855407i,-0.0435606754485732+0.000270593836509733i,0.135914769263091+0.266478596334751i,-0.183714211036794-0.15436852435029i,-0.129531819978732-0.0719712407773122i,0.305982538942521+0.0955021229953122i,-0.151358398203889-0.122826703178631i,0.0705513078119385+0.108820436207524i,0.0347006263121189+0.119146763695375i,-0.0749790968572028+0.00968147188519008i,-0.0893517595870653-0.0337955054918214i,-0.160453240587275-0.0418801925085435i,0.282272324440406-0.172397726394435i,0.0271430134135191+0.277983706623333i,-0.132920595540964-0.330270306874069i,-0.106170701660748+0.369484703284267i,0.205547771947624-0.213005962445744i
-0.701673666898365-0.719183985710872i,-0.319918137449368+0.0244684615964882i,1.3106745440473-0.606771369687583i,-1.04776009613657+1.12967186611948i,0.613388921665264-1.34466793823255i,-0.00388203391789954+0.976775141030975i,-0.12335276487209-0.0991094254207354i,0.0629765604684293-0.638562211589645i,0.270017884159903+0.849603693172784i,-0.0359012089834605-0.183775804900997i,-0.4214866833514+0.141212224552825i,0.151776248529466+0.0395703425653245i,-0.0673273455753837-0.284142212582407i,-0.0564275292465643+0.256728857300065i,-0.213840189535804-0.335584186014837i,0.567653567178114+0.311455777115902i,-0.365966222500007-0.251083336529368i,-0.299238079911576+0.469483819594274i,0.0811686033395218-0.802820238468334i,0.623741083190711+0.254464160177696i,-0.581094240723165+0.29138793959977i,0.285755717101521-0.341740781832823i,-0.0626763403648994+0.126062022662754i,0.199737992268971+0.0658018700038003i,-0.0692000335699723+0.0763730247736475i,-0.140787352256637-0.106382312860407i,0.0488108285743965+0.074500408656288i,0.309349049882269+0.0524219606778186i,-0.412663552456162+0.125570377244905i,0.0693073316759457-0.324365712876385i,-0.065347151058661+0.382932033402361i,0.107393972729767-0.577044195477223i,0.163420530985503+0.377557169785162i,0.00383906918382768-0.0750098554870112i,0.0337634241025649+0.0137630937389258i,-0.22523817782022+0.466551019503369i,-0.269588414415006-0.609799768562613i,0.603880085063828+0.0105635098208485i,-0.530174257374724+0.363508042825032i,0.55925412381733-0.484149316633076i,-0.386082459879876+0.456875032311707i,0.0693487489946451-0.104729840991935i,0.0594031919008537+0.0198938762631558i,-0.164618662358872-0.0878617456440388i,0.269226283449461-0.152567981263385i,-0.215738549450273+0.565760200001244i,-0.082981381099434-0.363661098342156i,0.175789638269796-0.135894900225682i,-0.0378678867545724+0.407650041394222i,-0.245148582304215-0.286873988160605i,0.118633821136354+0.165190782606301i,-0.0585480094632209-0.344065669320947i,0.208134004630704+0.098466291581852i,-0.0358053411689866+0.115603133633243i,0.181294848211436+0.172408805192786i,-0.49577148373823-0.241709385666406i,0.350759675369261+0.00507856126992361i,0.184754272564883+0.223839170730197i
0.0285304284950008-0.996123884586734i,0.300178049660679+0.645611415501625i,-0.266890555283832-0.254549020056402i,-0.256245099458199+0.436326462917552i,0.00201814151724169-0.856227188395715i,0.561545941151459+0.294480203160412i,-0.507034246601803+0.021855831971412i,0.785334184733124+0.0493989096885861i,-0.344528096641743+0.194457417613953i,-0.243684247435509+0.212722129138073i,0.00224829633464927-0.426529644219008i,0.122165788862133-0.0225818661176121i,-0.0361518506991822+0.303326130824818i,-0.0666633214345072-0.387731082827789i,0.437042392185528-0.0280889159527407i,-0.0887356490206109+0.161855223120587i,-0.129209495473127+0.18593303622766i,0.0517297740487312-0.0699941371348306i,0.0746778046863342+0.0299235163427737i,-0.105398951078776-0.0786849863046527i,0.292191340018288-0.0137000755579468i,-0.201672631067012+0.283978216799993i,0.0121468140610323-0.0172765514568967i,-0.292630849265184-0.00428468788296834i,0.189096189908157-0.155365898268348i,0.27185132852172-0.0121419425913055i,-0.514818910632208+0.228694605447824i,0.179174522494443-0.138429513087118i,-0.0757738328484991-0.00760336427985675i,-0.0136094293918081-0.344229753188801i,0.200086526916883+0.108895404685273i,0.0280127430072366+0.144082517374429i,-0.0677716340879238+0.158331612330478i,-0.110895058969102-0.279280500883717i,-0.00720735920269332+0.0108869374383563i,0.0905681869152643-0.108777147754976i,0.285683604063821+0.0848738302596046i,-0.508216380769312+0.192336682127504i,0.437015036857814-0.296676270798249i,-0.133339468439827+0.185996933161642i,0.015015268841309-0.0542969809019006i,0.0798356181942018+0.0795078599300975i,-0.107224572580888+0.109077392944806i,-0.00907662362628962-0.0549431011576395i,-0.145031543469924+0.0310898093270897i,-0.0370761919035045-0.204171329271348i,0.300375291397358-0.117303646210992i,-0.232499083358131+0.373040732237211i,0.17092177640074-0.300703301436476i,0.0210111746161111+0.16737748411455i,-0.220616291355188+0.0409274884831437i,0.0757084493122001-0.399416828487236i,0.376549560675736+0.275200945876067i,-0.189267192889488+0.257785185627722i,-0.22167624333346-0.232442867459846i,0.326879466318502+0.11279841142228i,-0.273901401333861-0.115494936947139i,0.0541844210295671+0.126591400438094i
0.59995734055729-0.381085296927364i,0.368423448652469+0.645484708814123i,-0.648917880060247+0.0381822614037945i,0.252257498201028-0.224342637074108i,-0.127116822697754-0.0779380557330628i,0.337912682535239+0.0231213187680078i,-0.649772556862326+0.0965505985139267i,1.23045359153553-0.0257932510163482i,-0.755230935073421+0.306704887333355i,-0.268791116247972-0.00431266121272547i,-0.040755478888062-0.168868279490553i,0.342819756025752-0.305495695390832i,-0.154079994373192+0.168319898457822i,0.318091094922955+0.0121941274344267i,-0.13075913061993+0.0527355621363416i,0.0505743527674049-0.0557969653529295i,-0.187647775858355+0.0889114992728579i,0.454364505238202+0.0273218204452578i,-0.219463146104864+0.115959353442354i,-0.295264502657189-0.0144494513129245i,0.625180279929365-0.246334053747767i,-0.361454925068566+0.528483017932255i,0.0278133874969636-0.194203103230128i,-0.247030022288553+0.0604226967889031i,0.0709320695462856-0.18810594018459i,0.41711989360305+0.113719971138907i,-0.498306609153607+0.157729322508064i,-0.0494552392040997-0.233988499591135i,0.0930799132312075+0.0261038308569537i,0.15225857746378-0.108186410206108i,-0.147187165170917-0.124237640424027i,0.047949129369017+0.395235634923351i,-0.0926963647380041-0.257474963230093i,-0.0538041176333206-0.150585599752191i,0.0318683055589835-0.00323730861955679i,0.149741679891491-0.224960767785721i,0.264048796574644+0.276051111538693i,-0.506844066649107+0.0470641249324922i,0.582392445963778-0.300824894294518i,-0.338021953374425+0.437434841746081i,0.0472802779832005-0.225940717355725i,0.110993436680789-0.0540548069842049i,-0.12758332893434+0.172417007809501i,0.252897865074799-0.126842652303373i,-0.442193975864947+0.387896369587379i,0.201777799212806-0.528171823339563i,0.0887943477415795+0.0226161162451385i,-0.205221598297324+0.392519503875713i,0.229149390075249-0.511346269827187i,0.021073304841986+0.383356888078886i,-0.078114173287938-0.254762753717788i,0.0481118455888198+0.109741521576179i,0.142037808255205+0.0402508642977219i,-0.174031881491977+0.223455201087681i,-0.103740286480166-0.397375033765725i,0.403214541089113+0.376405781247924i,-0.432497358996464-0.18637531869061i,-0.107324873392756+0.0540707246669262i
-0.00688657009234352+0.067902086126573i,0.648939571356988+0.256941776035612i,-0.72183196973005-0.220291070495163i,0.599885698437448-0.0486677111909089i,-0.359670090120146+0.316550886202346i,0.0760125393236494-0.374115997240039i,-0.171138871595124+0.0775548826963716i,0.996302480968114+0.0947046283304108i,-0.842117839406704+0.233725122864261i,-0.0608831021214796+0.011894871244591i,-0.0860305372061327+0.00422987851204648i,0.234624076045973-0.575941615149662i,-0.074769706861408+0.193743559580613i,0.541879032182566+0.319957257054696i,-0.535661143697807-0.0678937478378969i,0.0761416918687238-0.110089511397627i,0.125815050046447-0.000181809171952306i,0.138035427303426+0.301045767210383i,-0.117596213735627-0.20701913731138i,-0.342284681017625+0.330239312529985i,0.219007382694248-0.497738071451323i,-0.0206141001398589+0.266553772092662i,0.14957899463195-0.226404729703455i,-0.120493141391686+0.236187276458719i,0.0153413150188426-0.073785841794968i,0.128146609766074+0.0416745813862731i,-0.158647561436432-0.0526706701669496i,0.0542049355363633+0.00970718287572057i,-0.0935890085420891+0.0201226404826249i,0.194923248048817+0.155403594348401i,-0.295292577261766-0.294338350167044i,0.159534757941481+0.179021186620672i,-0.067800340994986-0.0272807065716848i,-0.10284564632583-0.112103590887072i,-0.000361875805636986-0.0881713203775593i,0.307928732413005-0.15086302277077i,0.0975367609210502+0.418524946338778i,-0.512937373925378+0.00184869887075562i,0.487599334619311-0.447939664734398i,-0.302112066553535+0.60961126286247i,0.0266496620206085-0.340820486317849i,-0.0144206641013996-0.188484536469304i,0.189612638639968+0.215613199150098i,-0.00909165759457814+0.0397381468766592i,-0.227368525885634+0.13501669040325i,0.159830010718628-0.287758098708538i,-0.200459194463204+0.118480471075734i,0.167410661473705-0.0110428528051617i,-0.0965367479252573-0.205138840831508i,0.186756898322604+0.111555447736165i,0.0710984946578566+0.0360461373103755i,-0.148082758058445+0.20076452421603i,-0.159838918665864-0.0469954018195116i,0.0428509738210624-0.218435656507916i,-0.100393243714944-0.128692682435266i,0.437634428498386+0.235846707867195i,-0.276841762357634+0.00544231378204555i,-0.125968050834764-0.0473620876380737i
-0.400666441819723+1.40612243418034i,-0.539961864272533-0.516437701845663i,-0.0116123651501636-0.498267782270436i,0.380104849329538-0.406340797992366i,0.150917554061418+0.662334543518407i,-0.623859521113631-0.00943369912913416i,0.660169861695542-0.237191023569946i,-0.575986380727555-0.327383526363335i,0.373842415363158+0.0871499206452126i,0.200899444066237+0.29604008839082i,-0.0956462919265622+0.31181815597912i,-0.42891770668548-0.511431984659445i,0.135603214247345+0.194852113838066i,0.288153916411187-0.0491798148889207i,-0.405140674918896+0.0699287639948936i,-0.0255789978336218-0.00788880444910986i,0.422871097523836-0.267951634377559i,-0.410760543365197+0.594504912246608i,0.0354590443713997-0.815447553219285i,0.113881261067131+0.852806367459494i,-0.506716631549085-0.41157014932303i,0.300811273725424-0.328721914703319i,-0.148135680017497-0.206033901976042i,0.719919359709012+0.191093305818152i,-0.0607945846149723+0.410353345752564i,-0.645761173072711+0.00685053472257234i,0.395684628114147-0.173241768122696i,-0.0947836957203252-0.09374803933515i,-0.0474444789903621+0.244999226242589i,0.182303787031185-0.250448449040549i,-0.0888639936385421+0.703558311067718i,-0.334090436903269-0.547926246229225i,-0.00368882015651172-0.178147243142131i,0.45461610573306+0.120617144243002i,-0.257834057330882+0.175871111250045i,0.266831870429366-0.0753588538862011i,-0.377233698148707+0.426762898400754i,0.197179616982256-0.505488130433836i,-0.283857996986932+0.326586498193693i,0.163932039050152-0.172799796682089i,-0.173333451344387+0.141547748747562i,-0.0778666879685966-0.358639416845945i,0.323029515012471-0.0474461488426034i,-0.092910406561801+0.357076675486385i,0.18222230065699-0.314587387244774i,-0.0985294125344279+0.338198416738268i,-0.351094694400911+0.19251139062274i,0.273037246028067-0.791497786319014i,-0.173394610783274+0.425847179971361i,0.44412341341626-0.162600094957657i,0.00608849947652942+0.242673496307072i,-0.233081211401886+0.274063417938102i,-0.338076290981379-0.0301184521235062i,0.0462813066927275-0.57261962587173i,0.171981104039014+0.244881965692075i,-0.154957384996827-0.135096393833554i,0.513158461921537+0.0791189351836921i,-0.255760089468929+0.0108687398894555i
-0.667167103636575-0.686428532182078i,-0.334308206252704+0.0371764694897607i,1.28475789520887-0.668081377100014i,-0.996090755290283+1.15011720630778i,0.563369615563475-1.36147671353825i,0.047935418831482+1.00089015607349i,-0.154887667167075-0.104125790448845i,0.0919920405605396-0.629145174100605i,0.216475033516338+0.83031214765403i,-0.0108492336935931-0.181082928342305i,-0.390427245716419+0.12425126131746i,0.14315390274591+0.0510111518891662i,-0.0690844808147918-0.228207649298923i,-0.0746014987370123+0.197122235898715i,-0.228397243219752-0.291475544395838i,0.585334557763963+0.245274915550121i,-0.328136285481067-0.197593387182212i,-0.321986778786727+0.470663375950057i,0.059579207967144-0.805692743303683i,0.638827632240746+0.247016775787052i,-0.586906910393175+0.325750782264337i,0.270829280776351-0.367524612030344i,-0.056594383114373+0.107256176466548i,0.205136529198346+0.0926506059489775i,-0.0874659924638897+0.0750396748319064i,-0.131532858520697-0.124690540734091i,0.0301859104534494+0.0860263591369964i,0.333243676408049+0.0212871768426915i,-0.436946482494707+0.161571066283026i,0.0822009877579801-0.374227075844238i,-0.0391768383132473+0.408036508109692i,0.0943730884545794-0.556404421094804i,0.145484506486232+0.374408132699762i,-0.0115731377751815-0.108290943382409i,0.0881121019480697+0.012581010521255i,-0.237195214513238+0.510660789161377i,-0.299377631227585-0.614395876582767i,0.616571773763894-0.0142674947101319i,-0.545571405195517+0.388934073104758i,0.570422023763741-0.514560582993515i,-0.393025248936865+0.459572390515436i,0.0867051448829211-0.086444828754239i,0.0412340378543631+0.0111495645275823i,-0.158908828500584-0.106805370316947i,0.277000815737206-0.138028183044257i,-0.20502358555643+0.557108901934066i,-0.0890262940399121-0.333041252857607i,0.174692062905853-0.149848504873406i,-0.0723737221964044+0.393875639439433i,-0.208367171141145-0.282156277960692i,0.11119066705997+0.166580135804351i,-0.0605800883056657-0.364463116965185i,0.22464725998983+0.111146556306271i,-0.0358405648288655+0.141095785929085i,0.161811298285609+0.155341765718041i,-0.499647551655043-0.252452122241969i,0.368232765182722-0.000631425029134831i,0.186713023739676+0.24603721988643i
-0.979486913486438-1.59460787951042i,0.813460957826552+1.0697497973903i,-0.0625965544804937-0.348632524839374i,-0.644307646438409+0.684377744286656i,0.47827035889545-0.785513088277918i,-0.271711570660759+0.123888734286243i,0.0549830616326486-0.241577577926007i,0.36322686414795+0.441511336176662i,0.0864127522960187-0.119016302738585i,-0.325208514239829+0.212411711971594i,0.0152551638538057-0.34444373960124i,0.0649744419419408+0.562575646232008i,-0.0802064873263058-0.681775390601196i,-0.0475856822864114+0.517583603271408i,0.315980353005701-0.468910102927217i,-0.0545016044340607+0.415350810331106i,-0.138457228963565-0.00636825779565979i,-0.0690270444181398-0.0346902770284019i,0.0425295929814005-0.118747220888892i,0.114311753695986+0.0496342762815881i,0.0587740765801878+0.0345640495456627i,-0.0203505661085358+0.183306227776048i,-0.321889478401429+0.0367421313996647i,0.0688936724318497-0.140078595224434i,-0.0546861513785904-0.0604271250116669i,0.250756894537996-0.215779745730208i,-0.289393795657813+0.304533312227662i,0.151491941362098-0.055010927952597i,-0.0825697447089841-0.223548251370197i,0.00483275872953632-0.0288131729262674i,0.0942014698983841-0.0347789685726327i,0.0685369380876118-0.208702629274362i,0.406043878075974+0.481064953054281i,-0.393583680361599-0.0127631001849545i,-0.0870054504721462-0.271359825896506i,0.179359144534357+0.252027956442257i,-0.119772866625355-0.222138865120361i,0.110913601047509+0.1458589489804i,-0.102721520061181-0.0765035620673895i,0.198431222846797-0.149647327639046i,0.0101429301870547+0.238782013558535i,-0.0168899834344763+0.163961949057834i,-0.111907371314089-0.09268431654899i,-0.0467144726739648+0.049170675287101i,-0.0292189117268366-0.143792110734018i,-0.0581989478489834+0.167551899090388i,0.145731749914939-0.365476624349696i,0.00596143825821096+0.427958269610072i,-0.077779262838265-0.0700146561028086i,-0.105562532567059-0.161385841981016i,-0.0363953117273774+0.145541391020764i,0.0257390287280347-0.400297740212392i,0.367230668767072+0.148758992981042i,-0.143453385712386+0.301609808656356i,-0.0675675232106978-0.113405896463704i,-0.0206392539921926+0.0409302308705536i,-0.0661789164722426-0.081002538423483i,0.0537960569810238+0.112357277097396i
0.102944178776055-0.392250104329231i,0.561123570883423+0.787615864615782i,-0.650774390922899+0.00967253399572735i,-0.08240926448671+0.096318951005872i,0.0857578447079475-0.25047458989882i,0.210533350073229-0.0872513709131957i,-0.426629583481418-0.0242030567766318i,0.996319145026126+0.545117624501034i,-0.694419423034835-0.228960936145994i,-0.1224460282577+0.279851226839233i,-0.13636610988982-0.26834853110798i,0.219873819853618-0.104848966862572i,-0.0278408605391232+0.0417931192965326i,-0.0308590127838182+0.0935370567120618i,0.320576388757723-0.14196104675284i,-0.253469674336607-0.00560445073516713i,-0.0172446174059928+0.20155393502187i,0.250071578494188-0.134160388696029i,-0.00925067669334023+0.277713573176426i,-0.306914607980385-0.190873503934019i,0.553773358430111-0.0894433041151303i,-0.226633520302971+0.607193555643002i,-0.392589849229045-0.196412208149192i,-0.00278859223301954-0.122363625725324i,0.0636029434330739-0.146740599509194i,0.37983408980409-0.0480394171410555i,-0.469239453114423+0.374223829130167i,-0.0706805528832331-0.26267577316262i,0.175986250355847-0.230547970897379i,0.0234801051812112+0.0621239220110784i,0.0336461861566959-0.200183648263648i,0.0616857490517024+0.20440218709035i,0.200169591834183+0.0845684104693355i,-0.280028964435733-0.0626926131571537i,-0.0696437964223501-0.0787387079698722i,0.206916164845678-0.145587367586799i,0.175463582992681+0.128683206460836i,-0.377106678206212+0.15774897442029i,0.372964675957829-0.37276286916491i,-0.0802064416144235+0.350113712832212i,0.0238239419767469-0.122559052000836i,0.136404118674005+0.163605194171304i,-0.255596820262052+0.0592644875839909i,0.0973811790492257-0.0273693695285872i,-0.182346688021702+0.0253563187289096i,0.0398553875666627-0.0903157736798174i,0.100302311147017-0.180807935358614i,-0.117696765166196+0.367800982542404i,0.0847176473586816-0.242946805791025i,-0.0288473123273008+0.021330872064489i,-0.17696335468181-0.0441476151938958i,0.296114100535748-0.180715706092276i,0.175698702526411+0.160569101024722i,-0.194725931150093+0.372648359881875i,-0.21263626318409-0.380356409022228i,0.349194050900715+0.273318480177534i,-0.273789188065103-0.185022732754822i,-0.168636267392939+0.0990975241078133i
0.359671481114567+0.0599147331055715i,0.603268804109807+0.62951478978384i,-1.00983944983649-0.185663723572919i,0.6061489070866-0.0943355712019154i,-0.247025869710035+0.294973226408142i,0.0881601564689262-0.388567196450343i,-0.238335617574534+0.14167870921281i,0.853121922740047+0.462411246786841i,-0.92855464063137-0.153150898616786i,0.0441012774104696+0.0587048364844039i,-0.147414326529678-0.0147557678461713i,0.144727816718292-0.515627517584916i,0.16461718975697+0.190997164921806i,0.0168501943422817+0.267227794450256i,0.0910672508963446-0.213774215815284i,-0.264365690323058-0.0758099439052377i,0.232778641896964+0.0604222770153732i,0.267579465837962+0.164781854270055i,-0.105823048401405+0.159874657817418i,-0.50326311359879-0.00428289353895632i,0.547998408294712-0.400081718922823i,-0.239526112682579+0.609369099187609i,-0.146872795634911-0.366284343149496i,0.0816641857966455+0.00548128131260481i,-0.0502105234528893-0.0524794766159916i,0.32192656108743-0.0425239331643013i,-0.326206421412645+0.221156972482919i,-0.0264491872116942-0.20136392151597i,0.149399461552164-0.108370237985576i,0.0445295989340987+0.259900665654657i,-0.175543060289448-0.383589214493225i,0.0962435566109864+0.251939297438889i,0.155781067029476-0.088907300640804i,-0.181256985568748+0.0471682984437835i,-0.186882674209986-0.077078276890279i,0.436171578369017-0.309600908639072i,0.0378274818306765+0.420600734000991i,-0.386793236099248+0.0160122031231448i,0.479303819767108-0.41962011757212i,-0.255379519674015+0.607642275259546i,0.03655627168633-0.298353063420685i,0.0642816400179843+0.0244445380463167i,-0.0831902697672598+0.0497086246736636i,0.0638145034797326+0.10336983240545i,-0.165230409089113-0.00370273803133855i,0.143864713584251-0.155491267933073i,-0.142006022771222+0.0332290324414246i,0.0453431071754333+0.159616923948206i,-0.0120371270227373-0.259327464305122i,0.035093394503509+0.0285781104545571i,0.0659004574284435-0.0252115336958061i,0.0221572794252187+0.180364776861831i,-0.0590647045585662-0.0563032489365101i,-0.0723290901533895+0.0404397315424977i,-0.0964753253626374-0.280097382305904i,0.35971186361673+0.382695177174979i,-0.217323624263503-0.200671766190033i,-0.28473121474975+0.110147808819438i
-0.465124060165739+0.287297872316833i,0.579455030365912+0.0487702892870486i,-0.703335684962947-0.0773506776339573i,0.508507933085596-0.23550941713345i,-0.0578928011427047+0.41287894942838i,-0.36943031054617-0.228045905020709i,0.399949530214899+0.0185220814332375i,-0.15431547069833+0.175741334843884i,-0.129794357796446-0.215182344928268i,0.195453260358467+0.123083366744283i,-0.184566757444986+0.306864272464455i,-0.147622443772696-0.535394842157873i,0.252879184357651+0.0502580832507482i,0.0597868160195173+0.426560390844781i,-0.105645358602366-0.239214911615008i,-0.344339423680669-0.0615784398084363i,0.496211727389643-0.102734857834979i,-0.07044779652939+0.295371227947764i,-0.0308850655532222-0.215057188407305i,-0.177301241410158+0.426374825129893i,-0.175273527753881-0.506397884644438i,0.201334886853768+0.173339625442053i,-0.0457759520495012-0.314740882662406i,0.209414405853323+0.135309616876739i,0.0421570811032894+0.128195896222945i,-0.228698680356715-0.0377404419403368i,0.09630396491744-0.0354845309746135i,0.124845782882485-0.00930493785013798i,-0.108535940322743-0.0344599547818683i,0.0927483788828282+0.216512477572156i,-0.132504353928587-0.0432070591656917i,-0.0348016959625686-0.16031959980714i,0.155804183148121+0.0581827141101974i,-0.0803121149776276+0.0622773767738055i,-0.135826987648898-0.0480225186630272i,0.307947057734812-0.0724097561958282i,-0.164640194984871+0.26341861176582i,-0.0452561275185718-0.07721382007356i,0.0663163992530905-0.240106126217507i,-0.0720668417195406+0.377455075529245i,0.0227860725828552-0.147378578264312i,-0.114161873477201-0.154495703605167i,0.21995838174283+0.000878230380621137i,-0.0760548419973916+0.24761287709592i,0.00441024109001076-0.193343160470644i,0.0570752286801932+0.0921896933679659i,-0.299908688766047+0.144218398231597i,0.347889188865653-0.310268241453015i,-0.342367301743925+0.142358366040982i,0.230483950941485-0.192457766369796i,0.169371808525856+0.218941628116636i,-0.269252104160032+0.142069861737849i,-0.152929462927416-0.0591247761008349i,0.0263381008688344-0.309676482441665i,0.00267031466651262-0.0610663331746768i,0.182747364662801+0.136121054837469i,0.167520482900154+0.0489564966748674i,-0.293231751212504+0.0159259397914458i
0.0688479883598275+1.42455985382303i,-0.74013005508021-0.388318378515751i,0.00534572660682165-0.306734969013528i,0.281426486841594-0.533806799760105i,-0.0236160980406894+0.760551871999348i,-0.27932997227587-0.230423812557449i,0.635368745096388+0.0100331104167851i,-1.50805498379249+0.13185408237796i,0.732020081628613-0.719452357316814i,0.311502873130621-0.0803655703109733i,0.144243596545479+0.317867927001647i,-0.171898305825225+0.276912758541765i,0.0973487228782539-0.383692554679156i,-0.228059084566162+0.590955851878238i,-0.0245580415831239-0.4492637495221i,-0.0501017901868086+0.366994684174703i,0.151022236443699-0.322601794680109i,-0.268410748103834+0.20219697555773i,0.0563938439396018-0.374816401792456i,0.29129852067369+0.690334026614237i,-0.793015461286379-0.269016697160495i,0.250548876783366-0.548677170060439i,0.164041361775555+0.110428652017219i,0.30184285419392+0.110692006463203i,-0.149202310246767-0.0189408519723299i,-0.367609503893878-0.0180639831959016i,0.58697852974908+0.0370661532742834i,-0.111620641245126-0.162732132971981i,-0.0612158315270426+0.266467077076986i,0.0801046282292639-0.146868994777372i,0.0580473015892853+0.517894172143484i,-0.489206930331548-0.501837279649422i,0.452039776681328-0.252487816238554i,0.216747371084181+0.352703964143202i,-0.177219952670628+0.258757926971513i,-0.0284326544637347+0.0471194124306973i,-0.382002820008545-0.153948190610481i,0.553389629042956-0.253404791610494i,-0.537806236073495+0.600316014527608i,0.270533182152652-0.646355530462985i,0.0132427280926888+0.456471096773022i,-0.328527617568721-0.2170436711143i,0.418381883184886-0.19179827326246i,-0.357682483511207+0.306071836205075i,0.462359132458933-0.39285828193046i,-0.0851187166729508+0.473224307686132i,-0.283640263039668+0.248259025478828i,0.03622825300067-0.773651788365508i,-0.02640973481047+0.499366215029415i,0.0973208323677165-0.257946523113609i,0.104016366573692+0.110301259558386i,-0.0997136153332339+0.148983111100717i,-0.130255088112747-0.0588633274780533i,-0.0869601882317092-0.162017397458248i,0.272470851378946-0.04476063654357i,-0.387448452782757+0.0118540428823557i,0.668946211933795-0.110246440808313i,-0.15097635336066+0.227157391118573i
-0.540139079261136-1.29024194734728i,-0.00654840939590828+0.463604619113622i,0.663255995849843+0.0985465058786419i,-0.712749703796745+0.629139649689644i,0.198066819108329-0.774294433650414i,-0.200246953611712+0.422415270140945i,0.127335467466162-0.452441961372132i,-0.457809461427487+0.688836548800928i,0.392352166892708-0.499832252540627i,-0.0609747869629424-0.210949000576665i,0.148929124193633+0.0183119005375248i,-0.00570168367045407+0.734454980095807i,-0.104062231059973-0.543823245951508i,-0.507786626945972+0.181270012100844i,0.782856433992639-0.473195807780176i,0.00846792026531836+0.591274629078465i,-0.425065415389627-0.0352424645367321i,-0.0227181066314372-0.16240655988473i,0.150834538971204-0.0876088605009676i,0.304287311415728+0.0459254223832874i,-0.33424313655299+0.171588983999031i,0.221704743705078+0.0828477007716192i,-0.373635302661612-0.13821774090695i,0.308147872620061+0.13880808313384i,-0.372094635415503-0.262723808117577i,0.36707134723694-0.129660463043502i,-0.226600899639099+0.128324829084709i,0.350859750797312+0.0115515335079726i,0.0341532456707763-0.110514883212278i,-0.352139844914433+0.283287960503461i,0.136581162022834-0.290639137368153i,0.078465108824412-0.497098072022335i,0.739361840769587+0.724650649417065i,-0.715539551613931+0.107712571908285i,0.218999182507943-0.271399591722553i,-0.0778053716765418+0.405002153874612i,-0.281034816765186-0.373060994721828i,0.442186556381462-0.0482216742755603i,-0.337373439611981+0.283901418619311i,0.206906025890657-0.321143436819238i,0.079983979876091+0.155553488403326i,-0.0884898147954595+0.325076482358107i,-0.0691573095583312-0.148120669510527i,-0.182607445571952-0.0931082961486076i,0.150828566032077-0.167149985158439i,0.0456871149340852+0.430360908317396i,-0.0995604308477105-0.522628775053972i,0.168776844334271+0.367401180708275i,-9.37854480779541e-05+0.145423943721868i,-0.490816319880491-0.217991039342891i,0.302039750966766-0.0720590984531591i,0.0308056934013788-0.117440902412075i,0.206119194001439-0.056666848380876i,-0.0258312866252393+0.420266365769984i,-0.100721758859163-0.0577722941679071i,-0.308074741556348-0.155282513771959i,0.407481933232015-0.0735480430747087i,-0.101418049485492+0.0548612562733252i
